GEO_ID,GEOID,NAME,MEDIAN GROSS RENT,B25064_001M
1500000US292017813002,292017813002,"Block Group 2, Census Tract 7813, Scott County, Missouri",798,178
1500000US292017813003,292017813003,"Block Group 3, Census Tract 7813, Scott County, Missouri",259,34
1500000US292034701001,292034701001,"Block Group 1, Census Tract 4701, Shannon County, Missouri",-,**
1500000US292034701002,292034701002,"Block Group 2, Census Tract 4701, Shannon County, Missouri",-,**
1500000US292034701003,292034701003,"Block Group 3, Census Tract 4701, Shannon County, Missouri",603,40
1500000US292034701004,292034701004,"Block Group 4, Census Tract 4701, Shannon County, Missouri",635,35
1500000US292034702001,292034702001,"Block Group 1, Census Tract 4702, Shannon County, Missouri",444,145
1500000US292034702002,292034702002,"Block Group 2, Census Tract 4702, Shannon County, Missouri",422,105
1500000US292034702003,292034702003,"Block Group 3, Census Tract 4702, Shannon County, Missouri",856,255
1500000US292034702004,292034702004,"Block Group 4, Census Tract 4702, Shannon County, Missouri",544,146
1500000US292054501001,292054501001,"Block Group 1, Census Tract 4501, Shelby County, Missouri",455,50
1500000US292054501002,292054501002,"Block Group 2, Census Tract 4501, Shelby County, Missouri",513,457
1500000US292054502001,292054502001,"Block Group 1, Census Tract 4502, Shelby County, Missouri",610,165
1500000US292054502002,292054502002,"Block Group 2, Census Tract 4502, Shelby County, Missouri",768,145
1500000US292054502003,292054502003,"Block Group 3, Census Tract 4502, Shelby County, Missouri",632,215
1500000US292054503001,292054503001,"Block Group 1, Census Tract 4503, Shelby County, Missouri",792,104
1500000US292054503002,292054503002,"Block Group 2, Census Tract 4503, Shelby County, Missouri",365,39
1500000US292074701001,292074701001,"Block Group 1, Census Tract 4701, Stoddard County, Missouri",513,33
1500000US292074701002,292074701002,"Block Group 2, Census Tract 4701, Stoddard County, Missouri",692,112
1500000US292074701003,292074701003,"Block Group 3, Census Tract 4701, Stoddard County, Missouri",575,269
1500000US292074701004,292074701004,"Block Group 4, Census Tract 4701, Stoddard County, Missouri",550,247
1500000US292074702001,292074702001,"Block Group 1, Census Tract 4702, Stoddard County, Missouri",679,225
1500000US292074702002,292074702002,"Block Group 2, Census Tract 4702, Stoddard County, Missouri",532,32
1500000US292074702003,292074702003,"Block Group 3, Census Tract 4702, Stoddard County, Missouri",635,42
1500000US292074702004,292074702004,"Block Group 4, Census Tract 4702, Stoddard County, Missouri",439,219
1500000US292074703001,292074703001,"Block Group 1, Census Tract 4703, Stoddard County, Missouri",756,211
1500000US292074703002,292074703002,"Block Group 2, Census Tract 4703, Stoddard County, Missouri",618,82
1500000US292074703003,292074703003,"Block Group 3, Census Tract 4703, Stoddard County, Missouri",579,67
1500000US292074704001,292074704001,"Block Group 1, Census Tract 4704, Stoddard County, Missouri",436,132
1500000US292074704002,292074704002,"Block Group 2, Census Tract 4704, Stoddard County, Missouri",660,72
1500000US292074704003,292074704003,"Block Group 3, Census Tract 4704, Stoddard County, Missouri",-,**
1500000US292074705001,292074705001,"Block Group 1, Census Tract 4705, Stoddard County, Missouri",629,110
1500000US292074705002,292074705002,"Block Group 2, Census Tract 4705, Stoddard County, Missouri",350,103
1500000US292074705003,292074705003,"Block Group 3, Census Tract 4705, Stoddard County, Missouri",598,137
1500000US292074706001,292074706001,"Block Group 1, Census Tract 4706, Stoddard County, Missouri",606,204
1500000US292074706002,292074706002,"Block Group 2, Census Tract 4706, Stoddard County, Missouri",882,87
1500000US292074706003,292074706003,"Block Group 3, Census Tract 4706, Stoddard County, Missouri",640,168
1500000US292074706004,292074706004,"Block Group 4, Census Tract 4706, Stoddard County, Missouri",668,17
1500000US292074707001,292074707001,"Block Group 1, Census Tract 4707, Stoddard County, Missouri",716,158
1500000US292074707002,292074707002,"Block Group 2, Census Tract 4707, Stoddard County, Missouri",381,34
1500000US292074707003,292074707003,"Block Group 3, Census Tract 4707, Stoddard County, Missouri",775,82
1500000US292074708001,292074708001,"Block Group 1, Census Tract 4708, Stoddard County, Missouri",784,127
1500000US292074708002,292074708002,"Block Group 2, Census Tract 4708, Stoddard County, Missouri",1005,315
1500000US292090901001,292090901001,"Block Group 1, Census Tract 901, Stone County, Missouri",521,155
1500000US292090901002,292090901002,"Block Group 2, Census Tract 901, Stone County, Missouri",625,199
1500000US292090901003,292090901003,"Block Group 3, Census Tract 901, Stone County, Missouri",883,293
1500000US292090901004,292090901004,"Block Group 4, Census Tract 901, Stone County, Missouri",-,**
1500000US292090901005,292090901005,"Block Group 5, Census Tract 901, Stone County, Missouri",-,**
1500000US292090901006,292090901006,"Block Group 6, Census Tract 901, Stone County, Missouri",711,99
1500000US292090902001,292090902001,"Block Group 1, Census Tract 902, Stone County, Missouri",532,104
1500000US292090902002,292090902002,"Block Group 2, Census Tract 902, Stone County, Missouri",-,**
1500000US292090902003,292090902003,"Block Group 3, Census Tract 902, Stone County, Missouri",870,434
1500000US292090902004,292090902004,"Block Group 4, Census Tract 902, Stone County, Missouri",-,**
1500000US292090902005,292090902005,"Block Group 5, Census Tract 902, Stone County, Missouri",661,62
1500000US292090904001,292090904001,"Block Group 1, Census Tract 904, Stone County, Missouri",746,128
1500000US292090904002,292090904002,"Block Group 2, Census Tract 904, Stone County, Missouri",-,**
1500000US292090904003,292090904003,"Block Group 3, Census Tract 904, Stone County, Missouri",-,**
1500000US292090904004,292090904004,"Block Group 4, Census Tract 904, Stone County, Missouri",-,**
1500000US292090905001,292090905001,"Block Group 1, Census Tract 905, Stone County, Missouri",768,414
1500000US292090905002,292090905002,"Block Group 2, Census Tract 905, Stone County, Missouri",-,**
1500000US292090905003,292090905003,"Block Group 3, Census Tract 905, Stone County, Missouri",539,69
1500000US292090906011,292090906011,"Block Group 1, Census Tract 906.01, Stone County, Missouri",1203,282
1500000US292090906012,292090906012,"Block Group 2, Census Tract 906.01, Stone County, Missouri",2175,728
1500000US292090906013,292090906013,"Block Group 3, Census Tract 906.01, Stone County, Missouri",549,523
1500000US292090906021,292090906021,"Block Group 1, Census Tract 906.02, Stone County, Missouri",-,**
1500000US292090906022,292090906022,"Block Group 2, Census Tract 906.02, Stone County, Missouri",608,120
1500000US292090906023,292090906023,"Block Group 3, Census Tract 906.02, Stone County, Missouri",819,126
1500000US292114801001,292114801001,"Block Group 1, Census Tract 4801, Sullivan County, Missouri",535,271
1500000US292114801002,292114801002,"Block Group 2, Census Tract 4801, Sullivan County, Missouri",704,243
1500000US292114801003,292114801003,"Block Group 3, Census Tract 4801, Sullivan County, Missouri",555,255
1500000US292114802001,292114802001,"Block Group 1, Census Tract 4802, Sullivan County, Missouri",-,**
1500000US292114802002,292114802002,"Block Group 2, Census Tract 4802, Sullivan County, Missouri",557,385
1500000US292114803001,292114803001,"Block Group 1, Census Tract 4803, Sullivan County, Missouri",725,159
1500000US292114803002,292114803002,"Block Group 2, Census Tract 4803, Sullivan County, Missouri",550,102
1500000US292114803003,292114803003,"Block Group 3, Census Tract 4803, Sullivan County, Missouri",681,77
1500000US292134801051,292134801051,"Block Group 1, Census Tract 4801.05, Taney County, Missouri",844,30
1500000US292134801052,292134801052,"Block Group 2, Census Tract 4801.05, Taney County, Missouri",859,70
1500000US292134801053,292134801053,"Block Group 3, Census Tract 4801.05, Taney County, Missouri",1094,99
1500000US292134801054,292134801054,"Block Group 4, Census Tract 4801.05, Taney County, Missouri",951,30
1500000US292134801055,292134801055,"Block Group 5, Census Tract 4801.05, Taney County, Missouri",865,116
1500000US292134801061,292134801061,"Block Group 1, Census Tract 4801.06, Taney County, Missouri",793,68
1500000US292134802011,292134802011,"Block Group 1, Census Tract 4802.01, Taney County, Missouri",840,114
1500000US292134802012,292134802012,"Block Group 2, Census Tract 4802.01, Taney County, Missouri",865,69
1500000US292134802013,292134802013,"Block Group 3, Census Tract 4802.01, Taney County, Missouri",1010,217
1500000US292134802014,292134802014,"Block Group 4, Census Tract 4802.01, Taney County, Missouri",729,144
1500000US292134802015,292134802015,"Block Group 5, Census Tract 4802.01, Taney County, Missouri",879,116
1500000US292134802021,292134802021,"Block Group 1, Census Tract 4802.02, Taney County, Missouri",665,78
1500000US292134802022,292134802022,"Block Group 2, Census Tract 4802.02, Taney County, Missouri",670,84
1500000US292134802023,292134802023,"Block Group 3, Census Tract 4802.02, Taney County, Missouri",-,**
1500000US292134802024,292134802024,"Block Group 4, Census Tract 4802.02, Taney County, Missouri",1027,183
1500000US292134803011,292134803011,"Block Group 1, Census Tract 4803.01, Taney County, Missouri",893,181
1500000US292134803012,292134803012,"Block Group 2, Census Tract 4803.01, Taney County, Missouri",1088,86
1500000US292134803013,292134803013,"Block Group 3, Census Tract 4803.01, Taney County, Missouri",710,31
1500000US292134803021,292134803021,"Block Group 1, Census Tract 4803.02, Taney County, Missouri",691,173
1500000US292134803022,292134803022,"Block Group 2, Census Tract 4803.02, Taney County, Missouri",838,46
1500000US292134804011,292134804011,"Block Group 1, Census Tract 4804.01, Taney County, Missouri",479,14
1500000US292134804012,292134804012,"Block Group 2, Census Tract 4804.01, Taney County, Missouri",591,207
1500000US292134804013,292134804013,"Block Group 3, Census Tract 4804.01, Taney County, Missouri",-,**
1500000US292134804014,292134804014,"Block Group 4, Census Tract 4804.01, Taney County, Missouri",617,85
1500000US292134804021,292134804021,"Block Group 1, Census Tract 4804.02, Taney County, Missouri",745,167
1500000US292134804022,292134804022,"Block Group 2, Census Tract 4804.02, Taney County, Missouri",621,105
1500000US292134804023,292134804023,"Block Group 3, Census Tract 4804.02, Taney County, Missouri",-,**
1500000US292134805011,292134805011,"Block Group 1, Census Tract 4805.01, Taney County, Missouri",1074,139
1500000US292134805012,292134805012,"Block Group 2, Census Tract 4805.01, Taney County, Missouri",-,**
1500000US292134805021,292134805021,"Block Group 1, Census Tract 4805.02, Taney County, Missouri",676,28
1500000US292134805022,292134805022,"Block Group 2, Census Tract 4805.02, Taney County, Missouri",861,260
1500000US292134805023,292134805023,"Block Group 3, Census Tract 4805.02, Taney County, Missouri",-,**
1500000US292134805024,292134805024,"Block Group 4, Census Tract 4805.02, Taney County, Missouri",883,327
1500000US292134805025,292134805025,"Block Group 5, Census Tract 4805.02, Taney County, Missouri",-,**
1500000US292154801001,292154801001,"Block Group 1, Census Tract 4801, Texas County, Missouri",-,**
1500000US292154801002,292154801002,"Block Group 2, Census Tract 4801, Texas County, Missouri",-,**
1500000US292154801003,292154801003,"Block Group 3, Census Tract 4801, Texas County, Missouri",606,51
1500000US292154801004,292154801004,"Block Group 4, Census Tract 4801, Texas County, Missouri",644,65
1500000US292154801005,292154801005,"Block Group 5, Census Tract 4801, Texas County, Missouri",505,60
1500000US292154801006,292154801006,"Block Group 6, Census Tract 4801, Texas County, Missouri",-,**
1500000US292154802001,292154802001,"Block Group 1, Census Tract 4802, Texas County, Missouri",470,81
1500000US292154802002,292154802002,"Block Group 2, Census Tract 4802, Texas County, Missouri",494,43
1500000US292154802003,292154802003,"Block Group 3, Census Tract 4802, Texas County, Missouri",529,156
1500000US292154802004,292154802004,"Block Group 4, Census Tract 4802, Texas County, Missouri",-,**
1500000US292154802005,292154802005,"Block Group 5, Census Tract 4802, Texas County, Missouri",767,246
1500000US292154803001,292154803001,"Block Group 1, Census Tract 4803, Texas County, Missouri",-,**
1500000US292154803002,292154803002,"Block Group 2, Census Tract 4803, Texas County, Missouri",781,111
1500000US292154803003,292154803003,"Block Group 3, Census Tract 4803, Texas County, Missouri",696,200
1500000US292154803004,292154803004,"Block Group 4, Census Tract 4803, Texas County, Missouri",643,256
1500000US292154803005,292154803005,"Block Group 5, Census Tract 4803, Texas County, Missouri",707,132
1500000US292154803006,292154803006,"Block Group 6, Census Tract 4803, Texas County, Missouri",487,31
1500000US292154804001,292154804001,"Block Group 1, Census Tract 4804, Texas County, Missouri",-,**
1500000US292154804002,292154804002,"Block Group 2, Census Tract 4804, Texas County, Missouri",-,**
1500000US292154804003,292154804003,"Block Group 3, Census Tract 4804, Texas County, Missouri",614,447
1500000US292154804004,292154804004,"Block Group 4, Census Tract 4804, Texas County, Missouri",-,**
1500000US292154804005,292154804005,"Block Group 5, Census Tract 4804, Texas County, Missouri",506,114
1500000US292179501001,292179501001,"Block Group 1, Census Tract 9501, Vernon County, Missouri",289,224
1500000US292179501002,292179501002,"Block Group 2, Census Tract 9501, Vernon County, Missouri",675,124
